status,bed,bath,acre_lot,city,state,house_size,price
for_sale,5.0,2.0,0.14,Schenectady,New York,2418.0,95000.0
for_sale,3.0,2.0,2.3,Franklin,Vermont,1692.0,369000.0
for_sale,3.0,1.0,0.09,Staten Island,New York,1624.0,495000.0
for_sale,7.0,4.0,1.99,Bolton Landing,New York,2000.0,1400000.0
for_sale,4.0,5.0,1.34,Wrentham,Massachusetts,4965.0,1188000.0
for_sale,3.0,3.0,0.26,East Greenbush,New York,1843.0,390500.0
for_sale,4.0,3.0,4.31,Newark Valley,New York,3318.0,289900.0
for_sale,9.0,3.0,0.07,College Point,New York,3540.0,1490000.0
for_sale,3.0,1.0,3.04,Roxbury,Connecticut,1512.0,359000.0
for_sale,2.0,1.0,0.77,New Haven,Connecticut,1248.0,99999.0
for_sale,2.0,1.0,6.2,Cairo,New York,1537.0,275000.0
for_sale,2.0,1.0,0.03,Boston,Massachusetts,1207.0,1099000.0
for_sale,4.0,2.0,0.62,Sicklerville,New Jersey,2934.0,335000.0
for_sale,1.0,1.0,0.02,Yonkers,New York,900.0,130000.0
for_sale,4.0,3.0,0.98,Kinderhook,New York,2442.0,419000.0
for_sale,3.0,1.0,0.28,West Haven,Connecticut,1099.0,324900.0
for_sale,3.0,2.0,1.0,Hiram,Maine,1370.0,290000.0
for_sale,6.0,4.0,0.12,San Juan,Puerto Rico,2503.0,219000.0
for_sale,3.0,5.0,0.36,Saratoga Springs,New York,1500.0,990000.0
for_sale,4.0,3.0,0.21,Kingston,New York,2527.0,585000.0
for_sale,2.0,1.0,0.11,Watertown,Massachusetts,1217.0,659000.0
for_sale,8.0,8.0,0.05,New York,New York,11371.0,32500000.0
for_sale,6.0,2.0,1.0,Auburn,New York,3438.0,54500.0
for_sale,3.0,2.0,0.02,Philadelphia,Pennsylvania,1090.0,375000.0
for_sale,3.0,2.0,0.04,New York City,New York,1832.0,3800000.0
for_sale,6.0,5.0,3.27,Wolcott,Connecticut,9747.0,1377700.0
for_sale,4.0,3.0,0.26,Braintree,Massachusetts,2800.0,1149000.0
for_sale,3.0,3.0,0.15,Monroe,New Jersey,3234.0,789000.0
for_sale,5.0,2.0,0.09,Newark,New Jersey,2110.0,167480.0
for_sale,4.0,3.0,0.16,Hicksville,New York,2200.0,675000.0
for_sale,3.0,3.0,0.22,Waretown,New Jersey,2236.0,525000.0
for_sale,3.0,3.0,0.26,East Greenbush,New York,2059.0,431500.0
for_sale,2.0,2.0,0.02,Piscataway,New Jersey,1174.0,289000.0
for_sale,6.0,4.0,0.05,Brooklyn,New York,3450.0,1400000.0
for_sale,3.0,2.0,0.35,Clinton,Connecticut,1014.0,215200.0
for_sale,3.0,1.0,0.03,Philadelphia,Pennsylvania,1278.0,180950.0
for_sale,4.0,2.0,0.06,Newark,New Jersey,1984.0,425000.0
for_sale,4.0,2.0,0.23,Greenwich,Connecticut,2081.0,1295000.0
for_sale,4.0,3.0,2.0,Lagrangeville,New York,2712.0,350000.0
for_sale,3.0,3.0,0.05,Brooklyn,New York,1350.0,858000.0
