status,bed,bath,acre_lot,city,state,house_size,price
for_sale,7.0,6.0,2.65,Clinton,New York,4412.0,759000.0
for_sale,4.0,3.0,0.93,Concord,Massachusetts,4450.0,1475000.0
for_sale,3.0,2.0,4.95,Weathersfield,Vermont,1569.0,295000.0
for_sale,4.0,4.0,198.7,Kortright,New York,2300.0,789000.0
for_sale,2.0,2.0,0.06,Middle Village,New York,1056.0,839000.0
for_sale,8.0,10.0,3.1,Purchase,New York,9863.0,4600000.0
for_sale,3.0,2.0,2.03,Carver,Massachusetts,1206.0,399900.0
for_sale,3.0,2.0,0.19,Haddon Heights,New Jersey,1645.0,449000.0
for_sale,4.0,3.0,0.09,Fresh Meadows,New York,4000.0,1199000.0
for_sale,3.0,5.0,4.0,Topsfield,Massachusetts,2910.0,679000.0
for_sale,4.0,3.0,2.34,Suffield,Connecticut,2955.0,660000.0
for_sale,2.0,3.0,1.1,Champlain,New York,1872.0,299000.0
for_sale,6.0,3.0,3325.0,Albany,New York,2681.0,175000.0
for_sale,4.0,3.0,0.56,Woburn,Massachusetts,2865.0,819000.0
for_sale,3.0,2.0,1.95,Livermore Falls,Maine,1794.0,469000.0
for_sale,4.0,7.0,1.3,Williston,Vermont,7985.0,2240000.0
for_sale,3.0,2.0,0.58,Bloomingburg,New York,1359.0,235900.0
for_sale,6.0,4.0,0.37,Hatillo,Puerto Rico,3400.0,200000.0
for_sale,5.0,4.0,0.37,Cohoes,New York,3527.0,584000.0
for_sale,2.0,1.0,3.6,Alder Creek,New York,1182.0,129000.0
for_sale,5.0,6.0,0.32,Staten Island,New York,4000.0,2349000.0
for_sale,5.0,3.0,0.34,Albany,New York,1991.0,374900.0
for_sale,4.0,3.0,0.88,Easton,Massachusetts,2278.0,699900.0
for_sale,4.0,3.0,5.17,Moretown,Vermont,2672.0,775000.0
for_sale,4.0,5.0,0.98,Manlius,New York,3372.0,489900.0
for_sale,5.0,2.0,1.1,Livingston Manor,New York,2634.0,449000.0
for_sale,5.0,6.0,8.6,Armonk,New York,7023.0,3695000.0
for_sale,4.0,4.0,0.21,Rosendale,New York,3766.0,399000.0
for_sale,3.0,1.0,0.27,North Greenbush,New York,1850.0,267500.0
for_sale,5.0,5.0,0.03,New York City,New York,3290.0,3330000.0
for_sale,4.0,3.0,0.58,Bloomingdale,New Jersey,2442.0,225000.0
for_sale,5.0,3.0,2.6,Skowhegan,Maine,2912.0,549900.0
for_sale,3.0,1.0,2.5,Rumford,Maine,1568.0,100000.0
for_sale,3.0,2.0,1.0,Marshfield,Massachusetts,1527.0,578800.0
for_sale,3.0,2.0,1.6,Poestenkill,New York,1728.0,393900.0
for_sale,3.0,2.0,0.43,Oneonta,New York,1350.0,79900.0
for_sale,3.0,2.0,0.42,Fort Ann,New York,1168.0,1500000.0
for_sale,3.0,3.0,0.34,Piermont,New York,2922.0,875000.0
for_sale,6.0,2.0,0.12,Newton,Massachusetts,2315.0,849000.0
for_sale,1.0,1.0,0.04,Tarrytown,New York,750.0,245000.0
for_sale,3.0,4.0,0.03,North Brunswick,New Jersey,2703.0,600000.0
for_sale,4.0,2.0,0.44,Coram,New York,1680.0,375000.0
for_sale,5.0,3.0,3.62,Ringoes,New Jersey,4876.0,1295000.0
for_sale,5.0,3.0,1.3,Rye Brook,New York,2820.0,999999.0
for_sale,5.0,4.0,0.34,Montclair,New Jersey,2484.0,879000.0
for_sale,3.0,2.0,0.23,Jaffrey,New Hampshire,1856.0,175000.0
for_sale,4.0,2.0,0.05,Brooklyn,New York,2640.0,335000.0
for_sale,3.0,3.0,2.01,Wilmot,New Hampshire,2352.0,395000.0
for_sale,3.0,1.0,0.1,Staten Island,New York,1192.0,650000.0
for_sale,6.0,3.0,0.06,Bronx,New York,1668.0,899000.0
for_sale,4.0,1.0,0.13,Prattsville,New York,1500.0,149000.0
for_sale,3.0,2.0,0.18,Waterbury,Connecticut,1692.0,164900.0
for_sale,2.0,2.0,0.33,Ledyard,Connecticut,1142.0,300000.0
for_sale,3.0,2.0,0.26,Coxsackie Village,New York,1160.0,145000.0
for_sale,3.0,1.0,0.05,Woodhaven,New York,1216.0,699000.0
for_sale,4.0,3.0,1.47,Milton,New York,2200.0,449900.0
for_sale,3.0,2.0,0.35,Wakefield,Massachusetts,1320.0,590000.0
for_sale,6.0,3.0,0.06,Worcester,Massachusetts,3075.0,450000.0
for_sale,3.0,3.0,0.05,Brooklyn,New York,1350.0,858000.0
for_sale,2.0,1.0,0.06,Bristol,Pennsylvania,1020.0,145600.0
for_sale,4.0,3.0,1.78,Sand Lake,New York,1950.0,436900.0
for_sale,3.0,1.0,6.0,Williamstown,New York,1136.0,159900.0
for_sale,5.0,3.0,0.04,New York City,New York,2432.0,1550000.0
for_sale,4.0,3.0,0.11,San Juan,Puerto Rico,3300.0,845000.0
for_sale,3.0,3.0,1.55,Hopewell Junction,New York,2117.0,519000.0
for_sale,3.0,2.0,0.11,Mamaroneck,New York,1365.0,599000.0
for_sale,3.0,1.0,8.47,Barre,Massachusetts,1308.0,318000.0
for_sale,4.0,2.0,1.45,Vernon,Connecticut,1772.0,274900.0
for_sale,6.0,4.0,0.14,Asbury Park,New Jersey,2400.0,775000.0
